"lat_grid","lon_grid","year","month","id","chlamean","chlasd","sstmean","sstsd","slamean","slasd","FSLEmean","FSLEsd","SSCImean","SSCIsd","micronec_epi","micronec_episd","NumOBS","threshold","Zone"
-14,54,2014,1,"-14 _ 54",0.0430296899576206,0.00264647197097075,29.320921875,0.137964028517156,0.1859734375,0.0317028326919606,-0.050560220167882,0.0335645186305127,0.237379668238539,0.0509511373216865,0.317270917011805,NA,0,"Random","WIO"
-6,50,2014,1,"-6 _ 50",0.102137264963757,0.0144797452010189,27.883703125,0.275481781709012,0.0549828125,0.0246725382631224,-0.0623154931171527,0.0379683502766311,0.155363479606867,0.012871840240773,0.468051081353057,NA,0,"Random","WIO"
-12,58,2014,1,"-12 _ 58",0.0588301699220513,0.0104972410132748,29.783703125,0.103449961784691,0.0850578125,0.0224685304065698,-0.0559160066632734,0.0502732841187846,0.214558897947879,0.11975614614105,0.35154225422223,NA,0,"Random","WIO"
-18,40,2014,1,"-18 _ 40",0.0945481439072392,0.0613836694060447,28.774171875,0.276115834600379,0.17749375,0.0791545301474094,-0.128537965798618,0.154109779513498,0.496836529163936,0.208678618850114,0.646693084729838,NA,0,"Random","MOZ"
-12,40,2014,1,"-12 _ 40",0.205957599888955,0.433472615347868,28.5412264150943,0.313988035141311,0.0220981132075472,0.0305539402631203,-0.0949671265385918,0.0804967164852188,0.132149107295237,0.0342312543897951,0.554612576564761,NA,0,"Random","MOZ"
-4,74,2014,1,"-4 _ 74",0.085544071037374,0.00608414632850753,28.52175,0.120726635979475,0.01775625,0.00986005046833409,-0.0320739107820296,0.0293385497631796,0.100768271142361,0.0563704236846945,0.208463157350231,NA,0,"Random","WIO"
-6,64,2014,1,"-6 _ 64",0.107975933186632,0.00374909925252347,28.54053125,0.061448899598811,0.0142359375,0.0183602691060568,-0.0333883813205506,0.0168425100180973,0.143769453307761,0.022119816195744,0.481691106339403,NA,1,"Random","WIO"
0,66,2014,1,"0 _ 66",0.118824123395219,0.0153083933898202,28.78659375,0.126592298814136,0.0101984375,0.0030705199491188,-0.0327172564883386,0.0284581533106756,0.150365686804815,0.115280696413376,0.223096780230685,NA,0,"Random","WIO"
-2,46,2014,1,"-2 _ 46",0.244399834637685,0.0452301861026083,26.82603125,0.270764055242034,0.026128125,0.0140872279061342,-0.0843602832760542,0.0489169104826681,0.126639916083391,0.0953707240928018,0.599388726578031,NA,0,"Random","WIO"
14,62,2014,1,"14 _ 62",0.413358807085185,0.0678972347864973,25.22259375,0.152171344396886,-0.020371875,0.0190592099034261,-0.0529225255683786,0.0334159702976758,0.095869043869881,0.0476198723621132,0.768746721007491,NA,0,"Random","WIO"
-4,70,2014,1,"-4 _ 70",0.0944612798533247,0.0059270832012266,28.1796875,0.118165860699784,0.017746875,0.0102191847087285,-0.0436571887736599,0.0350615895090489,0.233792548224118,0.0807376548400914,0.247336040185865,NA,0,"Random","WIO"
-16,52,2014,1,"-16 _ 52",0.0454670287953276,0.00341287404443761,28.52984375,0.165271802946559,0.193209375,0.044172747896707,-0.060451566246921,0.0386288222555365,0.11002398516344,0.0504382778680123,0.38732596787317,NA,0,"Random","WIO"
-14,58,2014,1,"-14 _ 58",0.0428166604558808,0.00258096999886243,29.3466875,0.198982161998634,0.16470625,0.0124841089465959,-0.0470678207259265,0.0312932150260424,0.2782381678902,0.0954089280257727,0.310171165527763,NA,0,"Random","WIO"
4,66,2014,1,"4 _ 66",0.163538009762609,0.0103911633968353,28.349765625,0.163887567169139,0.1069890625,0.0111052128069702,-0.061600005577745,0.0457559405675384,0.132931515921029,0.0716079020198352,0.384791669779621,NA,0,"Random","WIO"
0,48,2014,1,"0 _ 48",0.267134158749185,0.0199898992021405,26.2300625,0.0914243333591159,0.0022265625,0.0155045537825515,-0.050485542298565,0.0301332054825202,0.145647715623935,0.0640785167854762,0.468177148315381,NA,0,"Random","WIO"
-2,80,2014,1,"-2 _ 80",0.093523326087355,0.00481674721048065,28.95440625,0.0988419804697105,-0.008940625,0.0108625133568881,-0.023489357789702,0.0187995647162393,0.0270693456043456,0.0133291861570347,0.160765405599108,NA,0,"Random","WIO"
-6,48,2014,1,"-6 _ 48",0.106023968061587,0.0193540295595493,27.9999375,0.393797662774107,0.069275,0.0133324166351541,-0.0725507865433731,0.049149033332753,0.101541582973286,0.0446228718039276,0.592949203828076,NA,0,"Random","WIO"
-14,64,2014,1,"-14 _ 64",0.0523800358075985,0.00574398126405736,29.3288125,0.13980529260822,0.071559375,0.0149805346583756,-0.0422655459972399,0.025024421573641,0.111515103804527,0.0946641032434449,0.319893125625741,NA,0,"Random","WIO"
-12,46,2014,1,"-12 _ 46",0.0800630385864578,0.00898951897036164,28.955484375,0.248917592801217,0.058896875,0.0198240592062448,-0.0764740900770791,0.0703113526769273,0.369986090596613,0.140601809521322,0.422888611308983,NA,0,"Random","MOZ"
-2,62,2014,1,"-2 _ 62",0.0914385049901385,0.00389416369979568,28.7898125,0.0997186319378459,-0.001675,0.0020130526452085,-0.0335881493144699,0.0223434561978681,0.683010048591056,0.157631804537651,0.247285116915374,NA,0,"Random","WIO"
-4,80,2014,1,"-4 _ 80",0.092242775733919,0.00800665473321946,29.06034375,0.104629841679328,0.0207421875,0.00629809254791191,-0.0432833773945608,0.032118392346428,0.151785933544057,0.0672498237682453,0.241962278850116,NA,0,"Random","WIO"
-4,40,2014,1,"-4 _ 40",0.44527041628064,0.55822597350189,26.9397719298246,0.656569902097905,0.0394175438596491,0.0176402454105764,-0.0757711831034901,0.111381195025085,0.141541040214148,0.067078303247976,0.788780045007577,NA,0,"Random","WIO"
10,68,2014,1,"10 _ 68",0.15119029629083,0.0177577997510649,27.3546875,0.303710277303358,0.022590625,0.0217148820211042,-0.0262433291521524,0.0135853409943969,0.151889283911862,0.0263469849169479,0.45383209121951,NA,0,"Random","WIO"
-20,56,2014,1,"-20 _ 56",0.0415524719897399,0.00768186326225085,28.3749375,0.155737148823938,0.1598359375,0.0179741999154123,-0.055881159914357,0.0472176354251376,0.115081304995238,0.0459369262803514,0.469216941344287,NA,3,"Random","WIO"
-4,58,2014,1,"-4 _ 58",0.0885964353090256,0.0120142843990007,28.789640625,0.140176461034564,-0.0078609375,0.00824017678165081,-0.0448450789344647,0.0325359995651306,0.189258858770026,0.1589767578167,0.310825260870967,NA,0,"Random","WIO"
-10,60,2014,1,"-10 _ 60",0.0834106089201264,0.0337508164631603,29.251609375,0.201027015256893,0.056490625,0.0215773670279101,-0.0425633344758903,0.0287905750238246,0.232979436501276,0.0370836160980295,0.279387460829395,NA,0,"Random","WIO"
10,60,2014,1,"10 _ 60",0.279370074166865,0.060027136558514,25.930296875,0.179288778293081,-0.0026109375,0.0111747038196253,-0.0490797501930546,0.0275177803179072,0.0600914265642926,0.0283916232397858,0.624903296048696,NA,0,"Random","WIO"
2,52,2014,1,"2 _ 52",0.235850869257572,0.0427607907618031,26.701640625,0.132152553403374,-0.0334453125,0.00516621901862597,-0.0510847673195745,0.0231378162797736,0.0473159194138612,0.0107105061025944,0.334039179556486,NA,0,"Random","WIO"
6,68,2014,1,"6 _ 68",0.139554599846532,0.00811134011927904,28.218984375,0.10409191484506,0.087378125,0.0083739290952374,-0.0505551040635474,0.0353016658196552,0.0917010967011168,0.0545901274992181,0.42747971352597,NA,0,"Random","WIO"
-14,62,2014,1,"-14 _ 62",0.0440696771660846,0.00391653005024192,29.137953125,0.118883353486142,0.10673125,0.0166230846849929,-0.0420162414523382,0.0257380624595707,0.179863408943628,0.0542363820788737,0.327616392840101,NA,0,"Random","WIO"
-10,64,2014,1,"-10 _ 64",0.0644868755787482,0.00482532966427701,29.584546875,0.179968950557263,0.0362296875,0.0201022598404867,-0.0323702326689757,0.0228265450615627,0.196347346526463,0.0589609837054097,0.33389597812811,NA,0,"Random","WIO"
0,54,2014,1,"0 _ 54",0.180339676437951,0.0120906682314445,27.08884375,0.143008626529677,-0.0210375,0.00652155157310244,-0.0408327691513925,0.0207097551739366,0.0822034939052349,0.0790256616695367,0.34462726753836,NA,1,"Random","WIO"
12,62,2014,1,"12 _ 62",0.342962382898097,0.0569771170336307,25.72271875,0.262798762333705,-0.02438125,0.00635299891689706,-0.0465731469018084,0.0218640078835803,0.0379070079468215,0.0150648123096402,0.622121626008836,NA,0,"Random","WIO"
4,58,2014,1,"4 _ 58",0.196047893654193,0.0186733001401087,27.014515625,0.149869254361186,-0.0504640625,0.0142098486658776,-0.0506997972618668,0.0245167846627044,0.131718166114597,0.0351258015298203,0.366445322302387,NA,0,"Random","WIO"
-8,68,2014,1,"-8 _ 68",0.0872382504425736,0.00507857018990818,29.245390625,0.214878748916944,0.0073015625,0.00705712500901445,-0.0416927152295026,0.0208185445625449,0.0867653417184587,0.0352056611822636,0.35411684466092,NA,0,"Random","WIO"
12,60,2014,1,"12 _ 60",0.332914632576932,0.0317722164813852,25.4394375,0.136116648737368,-0.0066703125,0.0178367346973233,-0.0554056622559745,0.0301659700352354,0.0865798613059218,0.0462864386597936,0.759756637930763,NA,0,"Random","WIO"
-8,42,2014,1,"-8 _ 42",0.0800213087026754,0.00215092054587167,28.912625,0.166893417181184,0.069525,0.0144857346357203,-0.0521586855106296,0.0327219926076762,0.198182714066043,0.0607666833982018,0.454392865104901,NA,0,"Random","WIO"
-6,68,2014,1,"-6 _ 68",0.094225440927807,0.00775030563195692,28.599234375,0.1509987640218,0.0118078125,0.00693615566840517,-0.0411236448557386,0.0226928441325517,0.0892573205228618,0.0430286665089762,0.352399431745685,NA,0,"Random","WIO"
-18,52,2014,1,"-18 _ 52",0.0494809770073819,0.00447251592443525,28.2685625,0.113668534407222,0.137346875,0.0558841857084953,-0.066787172880192,0.0468612705503083,0.171238879296559,0.0605150850804523,0.433572684788549,NA,0,"Random","WIO"
-2,82,2014,1,"-2 _ 82",0.0906357358843606,0.00410555033835845,28.79771875,0.121333394655924,-0.010803125,0.0105726957225331,-0.0198566688047301,0.0177691656686728,0.0411229039510126,0.0206582291995649,0.16509172592711,NA,0,"Random","WIO"
-8,40,2014,1,"-8 _ 40",0.0847000201400887,0.00842039272463131,28.6653125,0.108016147381945,0.0730765625,0.0119738172320753,-0.0689172708236162,0.0527295300349145,0.201771998441691,0.0361548436391843,0.433536041865132,NA,0,"Random","WIO"
-20,54,2014,1,"-20 _ 54",0.0437120063951524,0.0045510629364526,28.28084375,0.160455721900082,0.247721875,0.0226338380527917,-0.0509082252738216,0.0328343902758007,0.170919079817705,0.0505493255686762,0.493273589331123,NA,0,"Random","WIO"
-6,46,2014,1,"-6 _ 46",0.0808848447890745,0.00824642346987851,28.425046875,0.175471286457448,0.0538234375,0.0262391670296283,-0.0693271291186252,0.0417410922795961,0.0604212688410812,0.0247505963963939,0.625395685168965,NA,1,"Random","WIO"
-10,66,2014,1,"-10 _ 66",0.0733783242596676,0.00430133169959408,29.5401875,0.145162839597467,0.0328359375,0.0189300245867029,-0.0410564111643741,0.0212572261026524,0.196269058810022,0.0657769462491007,0.42601622470511,NA,0,"Random","WIO"
-2,50,2014,1,"-2 _ 50",0.145780455434255,0.029339791707764,27.238140625,0.426217504172571,0.03255,0.0152049177508306,-0.0576427588393131,0.0278377434805386,0.183742828096677,0.14958952725599,0.475561020693051,NA,0,"Random","WIO"
-8,66,2014,1,"-8 _ 66",0.0847971718661332,0.0120099248694695,29.05775,0.243616990571754,0.012225,0.00868527306732311,-0.0460264949775992,0.026412038356734,0.0912004978720535,0.0358615122922585,0.490527873368113,NA,0,"Random","WIO"
-12,60,2014,1,"-12 _ 60",0.0763773517893343,0.0320368587702623,29.695484375,0.118979655748968,0.08556875,0.00894863428437857,-0.0520000145927072,0.0433104704341234,0.140934040107765,0.115382811138345,0.328477191682454,NA,0,"Random","WIO"
-2,44,2014,1,"-2 _ 44",0.380714770024901,0.061917042581419,26.38215625,0.16678835735984,0.0524109375,0.00506447688229198,-0.0871046195984848,0.0631122939044961,0.101949838599581,0.0591820900365901,0.498665237236821,NA,0,"Random","WIO"
-4,82,2014,1,"-4 _ 82",0.0859032435982954,0.00677788818166858,28.753515625,0.153822923569526,0.0208953125,0.0063898587730003,-0.0334792702328053,0.02545045928805,0.129130255893524,0.06983621755879,0.242342977847163,NA,0,"Random","WIO"
0,58,2014,1,"0 _ 58",0.138882913060823,0.0231855684313581,27.7123125,0.416647004297974,-0.0252953125,0.00894120885416561,-0.0244585897013785,0.0162717396722901,0.158110737981723,0.103267386808642,0.280038631993503,NA,0,"Random","WIO"
-10,54,2014,1,"-10 _ 54",0.0837504143241353,0.0114039309665111,28.7170625,0.201360048290665,0.059946875,0.0160978650733765,-0.0569313031817155,0.0362231442959648,0.18707176748517,0.0443737452473373,0.3319767628985,NA,4,"Random","WIO"
8,54,2014,1,"8 _ 54",0.252903507983622,0.0117194247185966,26.209609375,0.277724290435705,0.0062796875,0.0387502347343121,-0.0730322429455096,0.0418484097787136,0.160468183177366,0.0338703363254473,0.61855706199336,NA,0,"Random","WIO"
2,58,2014,1,"2 _ 58",0.190884308928313,0.0148331969490491,27.0276875,0.198078457679843,-0.0337546875,0.00371897449969277,-0.0409666218520172,0.0302519970840149,0.146633044415876,0.070795594233516,0.27821895020837,NA,0,"Random","WIO"
0,76,2014,1,"0 _ 76",0.119813110081143,0.0117711909252291,29.019515625,0.141354444985163,-0.0071671875,0.00330627372317231,-0.0349463310505594,0.0310842786329326,0.175068646112506,0.101549270666563,0.194760688820497,NA,0,"Random","WIO"
-18,42,2014,1,"-18 _ 42",0.216177561444135,0.411467640416538,28.83253125,0.273078334522741,0.047340625,0.0301389623837887,-0.119007772108408,0.105640266627012,0.154075592026252,0.129144690665988,0.967035013504149,NA,0,"Random","MOZ"
-6,42,2014,1,"-6 _ 42",0.164590427681105,0.087265020850995,27.5095,0.501648077491376,0.0489640625,0.00767246917453091,-0.0807019038695241,0.0450205166856287,0.0932378613004791,0.0216475659716137,0.728307466571783,NA,0,"Random","WIO"
2,60,2014,1,"2 _ 60",0.150113354010197,0.0160185552371295,27.6661875,0.299677862760284,-0.0316796875,0.00504592180725392,-0.0344083156557093,0.0212243585033583,0.125319044065364,0.0287188839071,0.250633056446623,NA,0,"Random","WIO"
12,68,2014,1,"12 _ 68",0.190188538703498,0.0395264778369321,26.60759375,0.270808121537143,0.0011578125,0.0166368571960305,-0.030640895447832,0.0172892553192749,0.0879191235683587,0.0242701637662599,0.507333102106955,NA,0,"Random","WIO"
-2,68,2014,1,"-2 _ 68",0.0982876450774105,0.00615485530442716,28.235,0.168269530577092,-0.0025359375,0.00499451658647158,-0.0392467401278355,0.0283703163988732,0.237521971201918,0.0561360372279921,0.208289048809718,NA,0,"Random","WIO"
-2,54,2014,1,"-2 _ 54",0.11347243017129,0.0223392750714125,28.004125,0.307657947562569,0.00314375,0.00867466435012339,-0.0424177742081304,0.0261124741448804,0.458252886461931,0.0723301174571243,0.341432491043669,NA,1,"Random","WIO"
-12,50,2014,1,"-12 _ 50",0.0766636769630067,0.0359892911460476,28.397640625,0.163476843385884,0.0930953125,0.0354983631622978,-0.0572096761008905,0.0339762640185088,0.331401433390652,0.0536281666965633,0.346523748794244,NA,1,"Random","MOZ"
-8,58,2014,1,"-8 _ 58",0.11229903820721,0.0171716960867194,28.554109375,0.21798129504634,-0.01974375,0.0128441929933645,-0.0462251823623815,0.0307697014361875,0.122411401557618,0.067289203029857,0.309840066510329,NA,5,"Random","WIO"
-6,74,2014,1,"-6 _ 74",0.0910302076825044,0.00433089144701158,28.956265625,0.262837824473964,0.050915625,0.011850875243948,-0.0609259239146786,0.0387031892988045,0.171379769978811,0.0560663388655606,0.266565332460421,NA,0,"Random","WIO"
-2,64,2014,1,"-2 _ 64",0.0956414327309984,0.00358002092705946,28.876265625,0.101617434166522,0.004959375,0.00609096960378934,-0.0261418363085678,0.0153655674997855,0.467852502766756,0.152431003486849,0.242743633023219,NA,0,"Random","WIO"
6,60,2014,1,"6 _ 60",0.20070077256403,0.0227613984780469,27.423046875,0.13959572350837,-0.0224078125,0.00988494614139369,-0.0451961650968079,0.0203190441409912,0.109399566414562,0.0236216982480143,0.410559353542157,NA,0,"Random","WIO"
-10,58,2014,1,"-10 _ 58",0.0905699243756115,0.0107087397183216,29.247984375,0.336010841292762,0.0378359375,0.0128792976145305,-0.0461790115471809,0.0317123237805093,0.17996479303383,0.0532548662610819,0.291802699771947,NA,0,"Random","WIO"
8,62,2014,1,"8 _ 62",0.174546909486202,0.0311333647447086,27.47503125,0.278473444560512,0.0168109375,0.0115197293451933,-0.0428725521000643,0.0175083332928394,0.0766216522107338,0.0230678207803179,0.480891184619291,NA,0,"Random","WIO"
4,68,2014,1,"4 _ 68",0.186654547106526,0.0223509642459408,28.305859375,0.178061151185507,0.1119921875,0.0149160327578793,-0.077001844580784,0.0599294914501544,0.163760015582586,0.0995143817451108,0.488680841294401,NA,0,"Random","WIO"
-4,68,2014,1,"-4 _ 68",0.095495232979172,0.00544686605688986,28.365828125,0.184446366333336,0.0077015625,0.0068392539319167,-0.0451022688361906,0.0342989040236614,0.240460050851817,0.0422845036041005,0.351991777538612,NA,0,"Random","WIO"
-20,40,2014,1,"-20 _ 40",0.0717168629392593,0.00737169244686126,28.816859375,0.131600268633332,0.3350921875,0.0920827410964579,-0.120482108248386,0.115140077842088,0.55703248450683,0.222556356945634,0.656867241249904,NA,0,"Random","MOZ"
-16,44,2014,1,"-16 _ 44",0.266334593979985,0.532304309804227,28.9923870967742,0.147217844031453,0.0585921875,0.0171103171761674,-0.0718781455684042,0.0803569313614609,0.133080383467437,0.0602673205620309,0.86354332366701,NA,0,"Random","MOZ"
-4,56,2014,1,"-4 _ 56",0.087681609535745,0.00900207737917826,28.525578125,0.108054190503272,0.0059890625,0.00341802491875617,-0.0449724829776152,0.0227679936891129,0.217678004467469,0.0979327050895504,0.327329372527331,NA,0,"Random","WIO"
8,64,2014,1,"8 _ 64",0.167101666195473,0.0233195236926163,27.3686875,0.30832722645175,0.0204515625,0.0215623127436083,-0.0349922084335839,0.0169814347543992,0.152916168726488,0.0467335068757028,0.47581433128619,NA,0,"Random","WIO"
2,62,2014,1,"2 _ 62",0.12863313785379,0.0114292804544148,28.3008125,0.190141874766403,0.0026171875,0.0125043935730987,-0.0323335503682734,0.0233221505930163,0.19277240339505,0.0492921693312469,0.235561608396117,NA,0,"Random","WIO"
12,58,2014,1,"12 _ 58",0.272335536040676,0.0350738970831347,25.570109375,0.121635040532395,0.0146046875,0.0308625752183311,-0.0658562976058452,0.035112475461912,0.118592343509434,0.0476063200919943,0.752990410379451,NA,0,"Random","WIO"
-2,68,2014,2,"-2 _ 68",0.145357137691462,0.0391246377041018,28.649078125,0.19039451978637,0.0220921875,0.0174085939795619,-0.0388339964462976,0.0287431124581249,0.221768959081853,0.138336192880145,0.199194927601003,NA,0,"Random","WIO"
8,68,2014,2,"8 _ 68",0.139877154155531,0.00740154069725408,28.386890625,0.126845752747498,0.115715625,0.0237814067611587,-0.0665472425093874,0.0425716187354289,0.131820931580706,0.048872118162182,0.459316312193146,NA,0,"Random","WIO"
0,56,2014,2,"0 _ 56",0.215614392024387,0.0402878336556198,27.711375,0.167669317407807,0.02020625,0.00249996031714537,-0.0273600796465097,0.0195077805984655,0.518524223442801,0.153900467783696,0.246034120683492,NA,0,"Random","WIO"
-10,40,2014,2,"-10 _ 40",0.0816989183335358,0.0100611018519274,28.89640625,0.123203627903449,0.0981234375,0.0263787838160723,-0.0737030348542013,0.0807351136884372,0.182591622246998,0.07403321699644,0.394268068577355,NA,0,"Random","WIO"
-12,72,2014,2,"-12 _ 72",0.0828239778089078,0.00524823491082618,29.697078125,0.254987849364264,0.24215,0.0510661382541355,-0.035649679069088,0.0205815259485215,0.186818792892389,0.0677017586490253,0.267775224427515,NA,0,"Random","WIO"
-10,56,2014,2,"-10 _ 56",0.0867929322590094,0.0203736871009866,28.51284375,0.283994646649187,0.024103125,0.0162127420861611,-0.0530088985567646,0.0346717044419161,0.0458329693396493,0.0234245465395249,0.325177405718788,NA,0,"Random","WIO"
4,52,2014,2,"4 _ 52",0.190025515466308,0.0177263618149194,27.264421875,0.126456568199809,0.051696875,0.0136472099451029,-0.0745733876265585,0.0452490520128507,0.160790215352664,0.067014855661514,0.436202057361019,NA,0,"Random","WIO"
-8,52,2014,2,"-8 _ 52",0.103699137165677,0.0141397346058487,28.3755,0.141264695822113,0.062465625,0.00661473148503003,-0.0464934669552371,0.0234719862991059,0.0829740682108056,0.0261416945720237,0.400354063390599,NA,0,"Random","WIO"
12,60,2014,2,"12 _ 60",0.427188680778878,0.0843248001524328,25.20565625,0.172628072424183,-0.0247046875,0.00799292206113614,-0.0517193015900574,0.0263932673949013,0.0674140114713148,0.0291861751546933,0.753784806778034,NA,0,"Random","WIO"
-6,58,2014,2,"-6 _ 58",0.134263054422465,0.0102615048539135,28.5679375,0.143473229071898,0.0563859375,0.0292443013967937,-0.0568795834825507,0.0343797518480456,0.233115855165422,0.0356149773451466,0.38061286160715,NA,0,"Random","WIO"
8,66,2014,2,"8 _ 66",0.12310739999844,0.00779072270825986,27.78496875,0.287814588065259,0.0642453125,0.0212896720596803,-0.043198331993632,0.0231312052384926,0.145890588589186,0.0363802480663937,0.465723300875638,NA,0,"Random","WIO"
2,50,2014,2,"2 _ 50",0.222758845969414,0.022176771030041,27.307,0.115076096286362,0.0251484375,0.010456303516737,-0.0614450873415119,0.0373693406258666,0.326079413103983,0.0659890378564414,0.355936547703413,NA,0,"Random","WIO"
