"lat_grid","lon_grid","year","month","id","chlamean","chlasd","sstmean","sstsd","slamean","slasd","FSLEmean","FSLEsd","SSCImean","SSCIsd","micronec_epi","micronec_episd","NumOBS","threshold","Zone"
4,54,2014,1,"4 _ 54",0.22239307862603,0.0149311403205649,26.83203125,0.0639900708443634,-0.0267765625,0.00966260575107945,-0.0608141289155089,0.0328962644806438,0.0802546363994924,0.021672297264223,0.482036905016042,NA,0,"Random","Above_10S"
2,62,2014,1,"2 _ 62",0.12863313785379,0.0114292804544148,28.3008125,0.190141874766403,0.0026171875,0.0125043935730987,-0.0323335503682734,0.0233221505930163,0.19277240339505,0.0492921693312469,0.235561608396117,NA,0,"Random","Above_10S"
-4,40,2014,1,"-4 _ 40",0.44527041628064,0.55822597350189,26.9397719298246,0.656569902097905,0.0394175438596491,0.0176402454105764,-0.0757711831034901,0.111381195025085,0.141541040214148,0.067078303247976,0.788780045007577,NA,0,"Random","Above_10S"
-12,46,2014,1,"-12 _ 46",0.0800630385864578,0.00898951897036164,28.955484375,0.248917592801217,0.058896875,0.0198240592062448,-0.0764740900770791,0.0703113526769273,0.369986090596613,0.140601809521322,0.422888611308983,NA,0,"Random","Moz"
-18,56,2014,1,"-18 _ 56",0.0369251077241238,0.00213488058994118,28.408484375,0.0946418465429724,0.1871140625,0.0141832996719146,-0.0481317542232813,0.0286799428766361,0.0819785569253578,0.0513453970184521,0.439941405877805,NA,4,"Random","Moz"
-14,52,2014,1,"-14 _ 52",0.0438022470221363,0.00306044634377797,29.00384375,0.189220558192965,0.2308078125,0.0242937205596622,-0.0487914970707269,0.0320087204342441,0.257798585024916,0.0886199242875163,0.292648971169239,NA,1,"Random","Moz"
-12,54,2014,1,"-12 _ 54",0.0555512912881871,0.00858629564248099,29.16796875,0.173864293800453,0.1255859375,0.0375252755758522,-0.0640603692634452,0.0498473047989088,0.273947526001746,0.0681841800579996,0.311269657165613,NA,3,"Random","Moz"
8,54,2014,1,"8 _ 54",0.252903507983622,0.0117194247185966,26.209609375,0.277724290435705,0.0062796875,0.0387502347343121,-0.0730322429455096,0.0418484097787136,0.160468183177366,0.0338703363254473,0.61855706199336,NA,0,"Random","Above_10S"
-2,60,2014,1,"-2 _ 60",0.0850375318550505,0.00336219442849226,28.788796875,0.103622817197988,0.0056453125,0.00380638268007079,-0.0286865877808582,0.0213645176663383,0.735382403659971,0.134257281129509,0.319300381749648,NA,1,"Random","Above_10S"
-10,56,2014,1,"-10 _ 56",0.0821195807657205,0.0130091987427951,29.257,0.215244416257795,0.046140625,0.0229637652376279,-0.0543915236267832,0.0390509760361253,0.203962966612776,0.0264928645778365,0.302340699256294,NA,0,"Random","Above_10S"
-4,70,2014,1,"-4 _ 70",0.0944612798533247,0.0059270832012266,28.1796875,0.118165860699784,0.017746875,0.0102191847087285,-0.0436571887736599,0.0350615895090489,0.233792548224118,0.0807376548400914,0.247336040185865,NA,0,"Random","Above_10S"
-18,54,2014,1,"-18 _ 54",0.0397912794384562,0.00245239446455579,28.413046875,0.154041267371998,0.2479890625,0.0160465505088828,-0.0478335768059377,0.0336031077112442,0.133557885842081,0.030472374239054,0.428019227665318,NA,1,"Random","Moz"
-2,78,2014,1,"-2 _ 78",0.0959070504145024,0.00481347275371424,28.947515625,0.0636401071970156,-0.0078296875,0.00948132131451348,-0.0355691046102153,0.0280936428328262,0.0648070779030524,0.021167408998881,0.169683679105884,NA,0,"Random","Above_10S"
0,56,2014,1,"0 _ 56",0.168319266683991,0.0173669991072676,27.407875,0.26706972515663,-0.0255078125,0.00797413088636355,-0.0318257055234525,0.0236383936541603,0.140679913975423,0.103426176067727,0.323221073293137,NA,2,"Random","Above_10S"
2,58,2014,1,"2 _ 58",0.190884308928313,0.0148331969490491,27.0276875,0.198078457679843,-0.0337546875,0.00371897449969277,-0.0409666218520172,0.0302519970840149,0.146633044415876,0.070795594233516,0.27821895020837,NA,0,"Random","Above_10S"
4,68,2014,1,"4 _ 68",0.186654547106526,0.0223509642459408,28.305859375,0.178061151185507,0.1119921875,0.0149160327578793,-0.077001844580784,0.0599294914501544,0.163760015582586,0.0995143817451108,0.488680841294401,NA,0,"Random","Above_10S"
6,62,2014,1,"6 _ 62",0.1418895436121,0.0136193858340726,27.880734375,0.110352284689132,0.02535625,0.0203439618981723,-0.0403018596935897,0.0232780606692871,0.144666189295991,0.0248309826860943,0.438255357851465,NA,0,"Random","Above_10S"
-8,42,2014,1,"-8 _ 42",0.0800213087026754,0.00215092054587167,28.912625,0.166893417181184,0.069525,0.0144857346357203,-0.0521586855106296,0.0327219926076762,0.198182714066043,0.0607666833982018,0.454392865104901,NA,0,"Random","Above_10S"
-16,42,2014,1,"-16 _ 42",0.101973013813323,0.0142535972046734,28.801671875,0.178843201226661,0.0553640625,0.0341394868299438,-0.125006632934102,0.0949622881119897,0.148803266793959,0.0814803139777528,0.752687430439857,NA,0,"Random","Moz"
6,52,2014,1,"6 _ 52",0.247001254892287,0.0125265144674819,26.4906875,0.10879569829848,-0.1188,0.0114105492821614,-0.0797363035668289,0.0620103033965729,0.0719776904050635,0.0330443601251268,0.517963755388467,NA,0,"Random","Above_10S"
-10,40,2014,1,"-10 _ 40",0.0872424795622161,0.0104058871803282,28.554328125,0.239094990400309,0.088709375,0.0185338019703511,-0.0796176009893177,0.0708841909768323,0.135907866226871,0.0454391243868151,0.487223642588656,NA,0,"Random","Above_10S"
-12,50,2014,1,"-12 _ 50",0.0766636769630067,0.0359892911460476,28.397640625,0.163476843385884,0.0930953125,0.0354983631622978,-0.0572096761008905,0.0339762640185088,0.331401433390652,0.0536281666965633,0.346523748794244,NA,1,"Random","Moz"
-2,86,2014,1,"-2 _ 86",0.0958567295973707,0.00263277755893755,29.01528125,0.0958790348017548,-0.004178125,0.00225026656127095,-0.016952928760119,0.0167570433934691,0.0467084128905567,0.0267861141734155,0.18447754387894,NA,0,"Random","Above_10S"
-18,40,2014,1,"-18 _ 40",0.0945481439072392,0.0613836694060447,28.774171875,0.276115834600379,0.17749375,0.0791545301474094,-0.128537965798618,0.154109779513498,0.496836529163936,0.208678618850114,0.646693084729838,NA,0,"Random","Moz"
-14,48,2014,1,"-14 _ 48",0.466755874854961,0.692143527205547,28.8508888888889,0.392872360849159,0.0672461538461538,0.0300276087534354,-0.0583466799578986,0.0907259762669986,0.192849369100559,0.228166282315624,0.829371480899907,NA,0,"Random","Moz"
-2,48,2014,1,"-2 _ 48",0.199075126166766,0.0321272174727869,26.789671875,0.206168143328238,0.032521875,0.00823853640781281,-0.0612621288395457,0.0354126326583856,0.0876619029578239,0.0562686313790411,0.520503238331707,NA,0,"Random","Above_10S"
-10,54,2014,1,"-10 _ 54",0.0837504143241353,0.0114039309665111,28.7170625,0.201360048290665,0.059946875,0.0160978650733765,-0.0569313031817155,0.0362231442959648,0.18707176748517,0.0443737452473373,0.3319767628985,NA,4,"Random","Above_10S"
-12,58,2014,1,"-12 _ 58",0.0588301699220513,0.0104972410132748,29.783703125,0.103449961784691,0.0850578125,0.0224685304065698,-0.0559160066632734,0.0502732841187846,0.214558897947879,0.11975614614105,0.35154225422223,NA,0,"Random","Moz"
10,64,2014,1,"10 _ 64",0.279703989081706,0.10067820984489,26.523859375,0.247422000997043,-0.00834375,0.00812219915094545,-0.0381271324972472,0.0130479394428911,0.0619027134939764,0.016430449845203,0.496958790697478,NA,0,"Random","Above_10S"
-12,42,2014,1,"-12 _ 42",0.0807129706106518,0.00478274847477806,28.958984375,0.0892728103770631,0.0554390625,0.0443972815455063,-0.0812944345222365,0.0616227860229992,0.190814016714415,0.0418403514196586,0.525370524376588,NA,0,"Random","Moz"
12,60,2014,1,"12 _ 60",0.332914632576932,0.0317722164813852,25.4394375,0.136116648737368,-0.0066703125,0.0178367346973233,-0.0554056622559745,0.0301659700352354,0.0865798613059218,0.0462864386597936,0.759756637930763,NA,0,"Random","Above_10S"
0,78,2014,1,"0 _ 78",0.116598166124378,0.0084393584261725,29.068484375,0.121094609763973,-0.022434375,0.0079882695495849,-0.0466053688560282,0.0446467942739253,0.107659391102934,0.0670780346881216,0.193961546357427,NA,0,"Random","Above_10S"
2,64,2014,1,"2 _ 64",0.127619814797072,0.0076629339504568,28.482421875,0.0990907560097677,0.0327765625,0.0141595303279149,-0.0404564246321397,0.0327394018156542,0.33243525450302,0.0639985490987299,0.245455332006091,NA,0,"Random","Above_10S"
0,66,2014,1,"0 _ 66",0.118824123395219,0.0153083933898202,28.78659375,0.126592298814136,0.0101984375,0.0030705199491188,-0.0327172564883386,0.0284581533106756,0.150365686804815,0.115280696413376,0.223096780230685,NA,0,"Random","Above_10S"
-16,60,2014,1,"-16 _ 60",0.0573960150553224,0.0288812703040707,28.7045625,0.146702579477652,0.1616765625,0.0104340064013462,-0.0443255120662191,0.0299805534732401,0.10962282514305,0.0589632004270728,0.339226773004532,NA,0,"Random","Moz"
14,60,2014,1,"14 _ 60",0.304560212269684,0.0510701601565601,25.136640625,0.111581611841694,0.02033125,0.0436684909651639,-0.0618781748662793,0.0320645754046031,0.176115618255058,0.0608239061742969,0.808527286494932,NA,0,"Random","Above_10S"
-4,80,2014,1,"-4 _ 80",0.092242775733919,0.00800665473321946,29.06034375,0.104629841679328,0.0207421875,0.00629809254791191,-0.0432833773945608,0.032118392346428,0.151785933544057,0.0672498237682453,0.241962278850116,NA,0,"Random","Above_10S"
-14,42,2014,1,"-14 _ 42",0.0910042517091892,0.0111965998898076,28.81740625,0.208993257182185,0.0200546875,0.0266152893741966,-0.111829878855473,0.0736626065613673,0.108137268847932,0.0395049728239562,0.604006449454494,NA,0,"Random","Moz"
2,60,2014,1,"2 _ 60",0.150113354010197,0.0160185552371295,27.6661875,0.299677862760284,-0.0316796875,0.00504592180725392,-0.0344083156557093,0.0212243585033583,0.125319044065364,0.0287188839071,0.250633056446623,NA,0,"Random","Above_10S"
-14,58,2014,1,"-14 _ 58",0.0428166604558808,0.00258096999886243,29.3466875,0.198982161998634,0.16470625,0.0124841089465959,-0.0470678207259265,0.0312932150260424,0.2782381678902,0.0954089280257727,0.310171165527763,NA,0,"Random","Moz"
-14,46,2014,1,"-14 _ 46",0.124607401051219,0.139812018684126,29.179375,0.174050941275048,0.05595,0.0203775942938893,-0.0928229184459581,0.0700269527503821,0.147007301974858,0.0736946562417622,0.688198280329943,NA,0,"Random","Moz"
8,64,2014,1,"8 _ 64",0.167101666195473,0.0233195236926163,27.3686875,0.30832722645175,0.0204515625,0.0215623127436083,-0.0349922084335839,0.0169814347543992,0.152916168726488,0.0467335068757028,0.47581433128619,NA,0,"Random","Above_10S"
-4,48,2014,1,"-4 _ 48",0.146625725642985,0.0134718630928956,27.38709375,0.140482131129431,0.0388921875,0.0230142902789474,-0.0761673976778984,0.0455773695340042,0.229804463035784,0.0712511944990864,0.563446847543347,NA,0,"Random","Above_10S"
2,66,2014,1,"2 _ 66",0.148161535933872,0.00747261850733326,28.616328125,0.0866639293867182,0.0427578125,0.0199698487383093,-0.0530142166066074,0.0433554004285491,0.441546393730737,0.0539950114886235,0.284922070932278,NA,0,"Random","Above_10S"
-8,50,2014,1,"-8 _ 50",0.112913743819162,0.00927756209015625,28.103484375,0.110628793316723,0.011740625,0.0107648563825305,-0.0470791088614973,0.0270678348609748,0.0751577476346491,0.0220652100336128,0.362559659114461,NA,0,"Random","Above_10S"
4,62,2014,1,"4 _ 62",0.136310987197147,0.00876185881616732,27.995640625,0.143809769320391,0.0214140625,0.0177627831651971,-0.039907311121783,0.0233410881287551,0.168707498968812,0.016066284656623,0.305714506867899,NA,0,"Random","Above_10S"
-8,44,2014,1,"-8 _ 44",0.08217635184216,0.00445044598712605,29.056390625,0.0876261208406002,0.0759046875,0.00751887423369107,-0.0552549337121027,0.0315001727826136,0.116578678235246,0.0541685133720466,0.446000543785178,NA,0,"Random","Above_10S"
8,58,2014,1,"8 _ 58",0.241382303085023,0.0232170888023973,26.7565,0.311624570622846,-0.005878125,0.0172226361637402,-0.0487005389694966,0.0224216755385883,0.0648772180152983,0.0348506066277072,0.445111228790682,NA,0,"Random","Above_10S"
-4,78,2014,1,"-4 _ 78",0.0946448714530561,0.0071819109779454,29.178296875,0.128039388742076,0.0203484375,0.00624603981678448,-0.0455841253085723,0.0357309443434123,0.143052826079934,0.0487381882857585,0.197004116792065,NA,0,"Random","Above_10S"
-4,60,2014,1,"-4 _ 60",0.0923720561323636,0.0117375975636062,28.857875,0.138279737178972,-0.0136890625,0.00811248532539578,-0.0389257167321299,0.0267968772358279,0.191541419699002,0.169904296615991,0.326047615430194,NA,3,"Random","Above_10S"
-18,60,2014,1,"-18 _ 60",0.0334855743268337,0.00189482321921205,28.34371875,0.141947169777831,0.1776265625,0.00715812873896878,-0.0459085240665943,0.030360167475893,0.0961567840721778,0.0376620022652154,0.381395449533084,NA,0,"Random","Moz"
-10,64,2014,1,"-10 _ 64",0.0644868755787482,0.00482532966427701,29.584546875,0.179968950557263,0.0362296875,0.0201022598404867,-0.0323702326689757,0.0228265450615627,0.196347346526463,0.0589609837054097,0.33389597812811,NA,0,"Random","Above_10S"
-10,46,2014,1,"-10 _ 46",0.077085350651866,0.0170676279524181,28.66346875,0.0952730360012154,0.0814859375,0.00807026419558294,-0.0515996759517539,0.0313007040601107,0.215890295962794,0.0533872238122998,0.361314009077983,NA,0,"Random","Above_10S"
-2,76,2014,1,"-2 _ 76",0.0955908080860455,0.0064318355876976,28.9244375,0.160169738833824,-0.0020015625,0.00738326060777899,-0.0377296560173073,0.0270904915922034,0.107875989073346,0.0347931170926944,0.173182023554376,NA,0,"Random","Above_10S"
-6,62,2014,1,"-6 _ 62",0.113797522557434,0.00425603765628428,28.45646875,0.0811383237401726,-0.03790625,0.0108111916586177,-0.0423329739848933,0.0238654530689101,0.124842537959247,0.0222067506600207,0.422996916355879,NA,5,"Random","Above_10S"
-10,58,2014,1,"-10 _ 58",0.0905699243756115,0.0107087397183216,29.247984375,0.336010841292762,0.0378359375,0.0128792976145305,-0.0461790115471809,0.0317123237805093,0.17996479303383,0.0532548662610819,0.291802699771947,NA,0,"Random","Above_10S"
14,66,2014,1,"14 _ 66",0.454069038723699,0.13236508461053,25.5233125,0.281651584549715,-0.0160890625,0.0156123386002053,-0.0368634622975463,0.0220113247520682,0.0794885951424818,0.050886903467719,0.602520367310893,NA,0,"Random","Above_10S"
-6,74,2014,1,"-6 _ 74",0.0910302076825044,0.00433089144701158,28.956265625,0.262837824473964,0.050915625,0.011850875243948,-0.0609259239146786,0.0387031892988045,0.171379769978811,0.0560663388655606,0.266565332460421,NA,0,"Random","Above_10S"
-12,64,2014,1,"-12 _ 64",0.0502899353418292,0.00372099862773122,29.67690625,0.116545068433591,0.107659375,0.0113285104408975,-0.0378340364995022,0.0256528670101921,0.184841044646592,0.0688176156035117,0.269555632275359,NA,0,"Random","Moz"
4,52,2014,1,"4 _ 52",0.243553618402479,0.0169097706904896,26.59671875,0.116373163975423,-0.062509375,0.019799163993494,-0.0720283409400573,0.0524072454012689,0.0793590130135078,0.0206195358997399,0.468360261681179,NA,0,"Random","Above_10S"
-2,80,2014,1,"-2 _ 80",0.093523326087355,0.00481674721048065,28.95440625,0.0988419804697105,-0.008940625,0.0108625133568881,-0.023489357789702,0.0187995647162393,0.0270693456043456,0.0133291861570347,0.160765405599108,NA,0,"Random","Above_10S"
8,70,2014,1,"8 _ 70",0.15091994692274,0.0119917099424931,28.4405625,0.183461502817002,0.1138703125,0.0200998829633132,-0.0660032687380189,0.0534710370705615,0.156228498002196,0.034766342592332,0.525818418417673,NA,0,"Random","Above_10S"
-12,48,2014,1,"-12 _ 48",0.0732228481117717,0.0219413179707506,28.557625,0.273967527910164,0.0614453125,0.0185351483325685,-0.0613238139889173,0.0602020415709315,0.413973733791013,0.120274710104222,0.35475115966475,NA,0,"Random","Moz"
-16,54,2014,1,"-16 _ 54",0.0397679582545404,0.00278679792055559,28.685625,0.249620505618823,0.2092,0.0227431901546968,-0.0528114832518082,0.0355591317379407,0.138678221476068,0.0393213171409442,0.368188798411726,NA,1,"Random","Moz"
-14,68,2014,1,"-14 _ 68",0.0454017137639716,0.00197765423191431,29.253953125,0.17540252388978,0.131521875,0.0130838622125436,-0.0437142843324331,0.0247601717539256,0.0921200835196881,0.0191663451686677,0.38443741906688,NA,0,"Random","Moz"
2,68,2014,1,"2 _ 68",0.183941858645994,0.0200158793682128,28.783609375,0.126682657786021,0.038734375,0.0163869307076058,-0.0671884005089921,0.053213526500695,0.411428180061899,0.0386907908449413,0.326880535137536,NA,0,"Random","Above_10S"
-2,54,2014,1,"-2 _ 54",0.11347243017129,0.0223392750714125,28.004125,0.307657947562569,0.00314375,0.00867466435012339,-0.0424177742081304,0.0261124741448804,0.458252886461931,0.0723301174571243,0.341432491043669,NA,1,"Random","Above_10S"
12,68,2014,1,"12 _ 68",0.190188538703498,0.0395264778369321,26.60759375,0.270808121537143,0.0011578125,0.0166368571960305,-0.030640895447832,0.0172892553192749,0.0879191235683587,0.0242701637662599,0.507333102106955,NA,0,"Random","Above_10S"
-12,56,2014,1,"-12 _ 56",0.0559501084418217,0.00911435180685558,29.541875,0.128116948062902,0.1213796875,0.0211104741902145,-0.0545936502410519,0.0488617896333877,0.222656098713023,0.0314543633073284,0.320504858329605,NA,1,"Random","Moz"
2,52,2014,1,"2 _ 52",0.235850869257572,0.0427607907618031,26.701640625,0.132152553403374,-0.0334453125,0.00516621901862597,-0.0510847673195745,0.0231378162797736,0.0473159194138612,0.0107105061025944,0.334039179556486,NA,0,"Random","Above_10S"
2,50,2014,1,"2 _ 50",0.251612294426498,0.0305297395855169,26.32559375,0.101688868574999,-0.0317359375,0.00914615657309254,-0.0580778469678615,0.0293867476924952,0.0936678050555376,0.0407917488834193,0.385476348422615,NA,0,"Random","Above_10S"
0,60,2014,1,"0 _ 60",0.109857693379227,0.0146493766588482,28.28628125,0.353348223798995,-0.014825,0.00924270626210847,-0.0282789609578348,0.0141352839745734,0.122005708274072,0.0920444904075842,0.234879438671881,NA,0,"Random","Above_10S"
-12,66,2014,1,"-12 _ 66",0.0568771043730926,0.00602328615742654,29.608921875,0.0960514585443244,0.1181125,0.0195062261122662,-0.0457386894987956,0.0282513955030966,0.199648235729995,0.0798487902397775,0.355957270417977,NA,0,"Random","Moz"
0,52,2014,1,"0 _ 52",0.178527263517026,0.0176082655741238,26.872734375,0.166746765722662,-0.015534375,0.0066590723113373,-0.0460964876934886,0.0275803188235748,0.0283861663382007,0.0193183176005458,0.283799375342305,NA,0,"Random","Above_10S"
-6,48,2014,1,"-6 _ 48",0.106023968061587,0.0193540295595493,27.9999375,0.393797662774107,0.069275,0.0133324166351541,-0.0725507865433731,0.049149033332753,0.101541582973286,0.0446228718039276,0.592949203828076,NA,0,"Random","Above_10S"
8,56,2014,1,"8 _ 56",0.223129316963928,0.016242292720834,26.534359375,0.259436836193719,0.0156484375,0.0194530855445192,-0.0620079446776259,0.0414377023458741,0.0925052793139309,0.0328895436510794,0.468835399896708,NA,0,"Random","Above_10S"
-10,48,2014,1,"-10 _ 48",0.0875608384909962,0.00992594333159548,28.44871875,0.110979544626011,0.0413109375,0.0129099336330103,-0.0486918660791651,0.0268046833453512,0.148484023858649,0.0536599608587169,0.363614347065702,NA,0,"Random","Above_10S"
-20,56,2014,1,"-20 _ 56",0.0415524719897399,0.00768186326225085,28.3749375,0.155737148823938,0.1598359375,0.0179741999154123,-0.055881159914357,0.0472176354251376,0.115081304995238,0.0459369262803514,0.469216941344287,NA,3,"Random","Moz"
8,66,2014,1,"8 _ 66",0.156850417668466,0.0370069322861851,27.56834375,0.34215480663926,0.0230546875,0.031069103366975,-0.0334453863266014,0.0180266695565925,0.204304670971197,0.0301173606103587,0.449533745127406,NA,0,"Random","Above_10S"
4,66,2014,1,"4 _ 66",0.163538009762609,0.0103911633968353,28.349765625,0.163887567169139,0.1069890625,0.0111052128069702,-0.061600005577745,0.0457559405675384,0.132931515921029,0.0716079020198352,0.384791669779621,NA,0,"Random","Above_10S"
-4,66,2014,1,"-4 _ 66",0.101436482794169,0.00335944719745938,28.715796875,0.0906218691303734,0.029503125,0.00781892228091063,-0.0332181404911703,0.0168531748236404,0.241954250402101,0.102865454240214,0.425049301549812,NA,2,"Random","Above_10S"
6,60,2014,1,"6 _ 60",0.20070077256403,0.0227613984780469,27.423046875,0.13959572350837,-0.0224078125,0.00988494614139369,-0.0451961650968079,0.0203190441409912,0.109399566414562,0.0236216982480143,0.410559353542157,NA,0,"Random","Above_10S"
-8,52,2014,1,"-8 _ 52",0.108777332491526,0.0133676786143019,28.3480625,0.0998819740001104,0.005690625,0.00795867737974851,-0.0530892791688923,0.0319852365960852,0.0501321649869229,0.0248736573086878,0.379870904873269,NA,1,"Random","Above_10S"
-18,42,2014,1,"-18 _ 42",0.216177561444135,0.411467640416538,28.83253125,0.273078334522741,0.047340625,0.0301389623837887,-0.119007772108408,0.105640266627012,0.154075592026252,0.129144690665988,0.967035013504149,NA,0,"Random","Moz"
-18,62,2014,1,"-18 _ 62",0.0327874151286475,0.0015914765213769,28.20625,0.134624227164662,0.1567,0.0152354536400807,-0.0465726389276885,0.036305237880912,0.0723416625017608,0.0349050338514593,0.369619596435765,NA,0,"Random","Moz"
-2,46,2014,1,"-2 _ 46",0.244399834637685,0.0452301861026083,26.82603125,0.270764055242034,0.026128125,0.0140872279061342,-0.0843602832760542,0.0489169104826681,0.126639916083391,0.0953707240928018,0.599388726578031,NA,0,"Random","Above_10S"
0,58,2014,1,"0 _ 58",0.138882913060823,0.0231855684313581,27.7123125,0.416647004297974,-0.0252953125,0.00894120885416561,-0.0244585897013785,0.0162717396722901,0.158110737981723,0.103267386808642,0.280038631993503,NA,0,"Random","Above_10S"
-10,44,2014,1,"-10 _ 44",0.0791669013431399,0.00419472231081331,28.811875,0.119053076065404,0.1144734375,0.0264932051317835,-0.0617473131927031,0.0425954297181446,0.298354824556225,0.0417012265240747,0.419756142387507,NA,0,"Random","Above_10S"
6,70,2014,1,"6 _ 70",0.156188400171231,0.0131126136501715,28.200265625,0.114780846002837,0.0915890625,0.0123562479175196,-0.0565557018487444,0.0415919185384029,0.131708869062777,0.0352956951044447,0.501084574494898,NA,0,"Random","Above_10S"
-12,60,2014,1,"-12 _ 60",0.0763773517893343,0.0320368587702623,29.695484375,0.118979655748968,0.08556875,0.00894863428437857,-0.0520000145927072,0.0433104704341234,0.140934040107765,0.115382811138345,0.328477191682454,NA,0,"Random","Moz"
-4,62,2014,1,"-4 _ 62",0.102315680272619,0.008323575882014,28.801578125,0.167175110614968,-0.013484375,0.0117418018512614,-0.0360348923775217,0.026292736773561,0.207076402904942,0.14910309925328,0.358471590326264,NA,3,"Random","Above_10S"
