"lat_grid","lon_grid","year","month","NumNLOG","NumOBS","NLOG_stand","chlamean","chlasd","sstmean","sstsd","slamean","slasd","FSLEmean","FSLEsd","SSCImean","SSCIsd","MNmean","MNsd","Zone","Season"
-10,58,2016,2,0,6,0,0.081430053962524,0.0098469250195347,29.006484375,0.0985373979745922,0.140284375,0.0151161977535295,-0.0549873706286837,0.0314643867093424,0.0724371855261098,0.0355078050430813,0.438257641925733,NA,"WIO","DJFM"
-10,60,2016,2,0,7,0,0.105246307541771,0.0346178484723531,28.91396875,0.0845537245854365,0.11550625,0.0136608567790058,-0.054260436214558,0.0346901698355259,0.0770527766909035,0.0538931415771123,0.324746752344696,NA,"WIO","DJFM"
-10,60,2016,3,1,15,0.0666666666666667,0.102701612586518,0.0446758418714312,30.10196875,0.0965879759761774,0.143740625,0.0110499546612587,-0.0531053514954304,0.0317335146749055,0.0621562228839017,0.0285864473482479,0.301492920871841,NA,"WIO","DJFM"
-10,60,2018,3,1,6,0.166666666666667,0.118704862035682,0.0469585448955475,29.431921875,0.112067058253686,0.1479640625,0.011497858560971,-0.0456882214069366,0.0220308780557784,0.163839540579846,0.0435103921769045,0.401848276078995,NA,"WIO","DJFM"
-10,62,2016,2,0,7,0,0.0772251682614701,0.0101172365118917,28.853546875,0.106711289726808,0.1504609375,0.0174680353624729,-0.0498782925076783,0.0282450403895895,0.0766520738362474,0.0335148422232146,0.332818432738273,NA,"WIO","DJFM"
-10,62,2016,3,2,17,0.117647058823529,0.068810892815236,0.00707349580868843,30.0359375,0.0920605175354173,0.12761875,0.00866635301630245,-0.0559355385830325,0.0322859315939535,0.101033349662166,0.0335563455042225,0.323044063709927,NA,"WIO","DJFM"
-10,64,2015,12,2,7,0.285714285714286,0.0592834076879727,0.0046862622886172,29.235375,0.0992996906915052,0.1099359375,0.0265943983073384,-0.042212900535546,0.0296850227544647,0.0835004142878819,0.0226766686896305,0.266293688043017,NA,"WIO","DJFM"
-12,42,2016,5,10,21,0.476190476190476,0.123836641051966,0.0095871591843616,28.078984375,0.1921324354914,0.036125,0.028632155305885,-0.0976385293436627,0.109259613970982,0.420046121117951,0.186714636025404,0.314357268055218,NA,"MOZ","AM"
-12,44,2015,3,5,6,0.833333333333333,0.0888432127313637,0.0123885315357794,28.700578125,0.143408928535604,0.1327796875,0.0295324528498627,-0.0588117096876906,0.0509964025077206,0.269009318006155,0.111076998143644,0.375844594348209,NA,"MOZ","DJFM"
-12,44,2016,3,4,7,0.571428571428571,0.0920447682114577,0.0119712926501061,30.031359375,0.198302267850178,0.1122703125,0.0135498102802568,-0.0861086303178101,0.0764633116369135,0.393127182476588,0.129882587118893,0.315005694562736,NA,"MOZ","DJFM"
-12,44,2016,5,1,9,0.111111111111111,0.125759569355675,0.00336782230471145,27.74,0.331673247123043,0.0936484375,0.028445291362446,-0.0832230073097492,0.0927087590229845,0.453920414766784,0.198335907419178,0.324125141436968,NA,"MOZ","AM"
-12,46,2015,4,7,8,0.875,0.0976098334116007,0.0329957925918119,29.022921875,0.377519191341777,0.097884375,0.0159624879585044,-0.0660976043734203,0.0685080188547447,0.342502639161378,0.161705557360471,0.370991000857342,NA,"MOZ","AM"
-12,48,2016,3,4,6,0.666666666666667,0.0848235358345726,0.0632206440986195,29.82909375,0.142192996361585,0.0823203125,0.00897329688819281,-0.0669320211101684,0.0650432693716962,0.357093628305595,0.19733269396929,0.236472958029884,NA,"MOZ","DJFM"
-12,48,2018,3,0,7,0,0.130498913693671,0.0395648528104922,28.415390625,0.162881943535071,0.021896875,0.0347257462179983,-0.0733240681719395,0.0769857423292067,0.299059619394365,0.14004169934943,0.421120745552623,NA,"MOZ","DJFM"
-12,52,2014,4,3,7,0.428571428571429,0.0882194910987487,0.00588345872871423,28.689171875,0.272003708815022,-0.019709375,0.0248952836659783,-0.0539342841335386,0.0296994262040306,0.0729953941656048,0.021705107130311,0.233488367419448,NA,"WIO","AM"
-12,52,2019,3,6,12,0.5,0.11018906588692,0.00724513764705903,29.62753125,0.227686220226329,0.0470265625,0.0421252450124757,-0.0791572069355797,0.0549311132055041,0.142230228618314,0.0618277140688426,0.365662693656901,NA,"WIO","DJFM"
-12,56,2016,4,0,6,0,0.0868419474669887,0.00515430136458901,29.209140625,0.18752429406105,0.0777046875,0.0287454478366465,-0.0551942112971346,0.0426830730593015,0.0758973475785634,0.0267201631121101,0.268476016690989,NA,"WIO","AM"
-14,42,2015,4,21,19,1.10526315789474,0.157136709745722,0.0139255019231122,29.120546875,0.148831632762374,0.02301875,0.0288792993088722,-0.0951804369052003,0.0724801248054825,0.218886194972171,0.0593054585949986,0.356114584076424,NA,"MOZ","AM"
-14,44,2015,3,4,7,0.571428571428571,0.107622269988587,0.028501690652184,28.894296875,0.107992604051212,0.09531875,0.0184293922851515,-0.0989311034786605,0.0763270664475163,0.149846131057249,0.116514464386006,0.401450953293977,NA,"MOZ","DJFM"
-14,44,2015,4,25,29,0.862068965517241,0.160249177501422,0.0409113663273242,29.53390625,0.159742721596868,0.063609375,0.0465214567964108,-0.105480816845049,0.0798854575901024,0.179423598753488,0.123803203570799,0.447199319554924,NA,"MOZ","AM"
-14,44,2017,3,1,9,0.111111111111111,0.107242937331407,0.0280216539771184,29.722078125,0.171336881998408,-0.0266484375,0.0232117785657736,-0.105361147995221,0.0774205695159557,0.194584985403122,0.0756838341582357,0.439697346098712,NA,"MOZ","DJFM"
-14,44,2017,6,3,10,0.3,0.155400156764175,0.0475363789183243,27.550671875,0.0674174520967844,0.122434375,0.0403021690650665,-0.0908799244395892,0.088060306321545,0.269235135826792,0.11888742305267,0.453794463074292,NA,"MOZ","JJAS"
-14,46,2014,4,2,10,0.2,0.110686735413926,0.19022812157392,28.8059375,0.241571828681861,0.14,0.0191029624562049,-0.0891222004130688,0.0630729016981273,0.165527934768023,0.0636856051881582,0.425369558136189,NA,"MOZ","AM"
-14,46,2015,3,30,13,2.30769230769231,0.119893235208801,0.171659867152122,29.102,0.22367798566207,0.11089375,0.0250123072880735,-0.0768936310927863,0.0463584082045829,0.122787820383104,0.0507999658512687,0.836805880536993,NA,"MOZ","DJFM"
-14,46,2015,4,5,19,0.263157894736842,0.177057074743334,0.190895975606936,29.899125,0.205004723135679,0.09153125,0.0395539530061497,-0.0757241788232683,0.0521018918070319,0.138567608585488,0.065649678046724,0.949526171277886,NA,"MOZ","AM"
-14,46,2016,3,25,22,1.13636363636364,0.135061952616887,0.167147825838501,30.196859375,0.156950590464713,0.0545125,0.0234305627299318,-0.0783445372443987,0.0843308283798506,0.224443058140669,0.0951750207644137,0.574568380256135,NA,"MOZ","DJFM"
-14,46,2016,4,14,7,2,0.170607194889659,0.220369390010133,29.8299375,0.274135343412586,0.040940625,0.0358591323240224,-0.101757667984358,0.0894914499243368,0.314740290011296,0.109437625186342,0.398041089108824,NA,"MOZ","AM"
-14,46,2017,3,1,8,0.125,0.122305378723218,0.147758462759175,29.7644375,0.192195079054325,0.00934375,0.0263284918695884,-0.103057248344355,0.0656969210691031,0.224789716862736,0.0994114931582694,0.520519998146662,NA,"MOZ","DJFM"
-14,46,2018,3,2,12,0.166666666666667,0.14898757036316,0.207422370663336,29.5048125,0.153477869248978,0.0104171875,0.0265426913067525,-0.0838021494151514,0.0561044476282087,0.148995233087473,0.0769459965702963,0.692720711532392,NA,"MOZ","DJFM"
-14,48,2018,3,0,6,0,0.989553684126365,1.22495578623617,29.0115555555556,0.464940003732424,0.0182307692307692,0.0169095917011019,-0.0409163837056608,0.076404002218347,0.162657273829365,0.233395706339253,1.07054952642327,NA,"MOZ","DJFM"
-16,42,2015,4,21,29,0.724137931034483,0.168491646886751,0.0338636873335747,29.115171875,0.0961043669931743,0.048709375,0.020131825225368,-0.0883975841394067,0.0753885098826011,0.200074358381146,0.0761903497176176,0.384864844130007,NA,"MOZ","AM"
-16,42,2017,3,0,8,0,0.11451338523572,0.0125475294767517,29.540828125,0.177871056800207,-0.00759375,0.0695885683802041,-0.114484563343756,0.121121681686555,0.29704832627334,0.147573854468274,0.480125435053848,NA,"MOZ","DJFM"
-16,42,2018,3,4,8,0.5,0.0934977678504462,0.0135757080137261,29.6003125,0.145468141387488,0.02926875,0.0743255897632221,-0.113817356150213,0.125895721568328,0.372353435207475,0.145944533631642,0.497592586571664,NA,"MOZ","DJFM"
-16,44,2015,4,53,36,1.47222222222222,0.262913908966365,0.427253531007266,29.4489032258065,0.14379376279565,0.0903296875,0.0485753405323864,-0.0879268358248006,0.0749898027195835,0.194687250557204,0.0923020703349686,0.487443390805031,NA,"MOZ","AM"
-16,44,2016,3,2,6,0.333333333333333,0.204980532408686,0.443117810346843,30.2095322580645,0.103071949681817,0.026328125,0.0527120282913426,-0.0897196787447038,0.109981790120687,0.299597447217782,0.124708365160332,0.592461047131936,NA,"MOZ","DJFM"
-16,44,2017,3,0,13,0,0.215135916106056,0.40078667213937,29.9305806451613,0.198779930080618,0.02006875,0.0206403663296518,-0.100279164882294,0.085459828495598,0.105327422517255,0.0760078354440352,0.798795761853788,NA,"MOZ","DJFM"
-16,44,2017,6,8,13,0.615384615384615,0.298217942702797,0.607871046865754,27.5133709677419,0.104054247181099,0.05261875,0.0313052704878501,-0.0975019454440322,0.0825654523090922,0.201649757516477,0.100687998421639,0.549238120790125,NA,"MOZ","JJAS"
-16,44,2018,3,7,16,0.4375,0.208516732823029,0.430267669831972,29.6756290322581,0.184777778263599,-0.0263203125,0.0207756892398991,-0.0972624003547016,0.0788591981850856,0.117124789559673,0.0509958796114003,0.593583945642108,NA,"MOZ","DJFM"
-16,46,2015,4,7,8,0.875,0.791242409975101,1.60279220795939,29.5294444444444,0.255526511305183,0.106125,0.0418489594491517,-0.060560109745783,0.0730189182534485,0.198886405595017,0.0713576501789162,1.16295282720505,NA,"MOZ","AM"
-16,46,2016,3,9,10,0.9,0.693811544455447,1.4209547248433,30.2741555555556,0.249295093081159,0.100431818181818,0.0204163041632687,-0.0703592685581112,0.0799570569410441,0.149074941056126,0.0433390454862448,1.00462053144704,NA,"MOZ","DJFM"
-16,46,2017,3,1,8,0.125,0.707383458436118,1.33745047757924,29.8947333333333,0.181342017394556,0.0303886363636364,0.00963035935742097,-0.0899203245313084,0.0740058900522622,0.140654242317923,0.080746414509995,1.25500843016651,NA,"MOZ","DJFM"
-16,46,2018,3,2,8,0.25,0.932120185532935,1.63773255082044,29.3560444444444,0.248594682488616,0.0158568181818182,0.00995100550551674,-0.0813231469749063,0.06463125619933,0.0950571087022332,0.060404419033053,1.02088560458303,NA,"MOZ","DJFM"
-18,40,2017,3,2,7,0.285714285714286,0.115933338602038,0.0613157409299019,29.400890625,0.0869749311058824,0.1099765625,0.163485946915292,-0.117330486663431,0.129765036927416,0.451232713388545,0.154894431464253,0.381157751199574,NA,"MOZ","DJFM"
-18,56,2014,6,0,6,0,0.0948308327481047,0.00677225639838514,26.2170625,0.109592879359698,0.055384375,0.0297777066859789,-0.0544059085039298,0.0316983342605414,0.170234101672113,0.0319062217609919,0.353277507342433,NA,"WIO","JJAS"
-2,46,2014,11,0,6,0,0.11225450654941,0.00492930829278207,28.592140625,0.234395329277067,0.002725,0.0101341478369398,-0.0321771880612771,0.0527192767920329,0.145519148767827,0.0964072339610062,0.505588733922276,NA,"WIO","ON"
-2,46,2014,6,0,8,0,0.218241984328617,0.0274362659004484,27.229953125,0.255859611164013,-0.045428125,0.00678762807181344,-0.0647456502737105,0.045710228509612,0.222451200365669,0.0993080553627678,0.296915229044303,NA,"WIO","JJAS"
-2,46,2015,11,0,6,0,0.101086651576528,0.0124791678880537,28.89890625,0.220738207274576,0.0681328125,0.00620609159750859,-0.0584970044231415,0.0439306695420749,0.361953824504696,0.162775600297588,0.411221410710089,NA,"WIO","ON"
-2,46,2015,5,0,7,0,0.145723544698234,0.00877363988251025,28.9061875,0.180319722662144,0.09004375,0.019882423241855,-0.0206920914561037,0.0385938703917813,0.349251175132202,0.12341332456178,0.308626953171112,NA,"WIO","AM"
-2,46,2015,6,0,21,0,0.187204430862847,0.0108873170064831,27.317,0.191619083120323,0.0688859375,0.00415298199184672,-0.0460565385807306,0.0573090930045193,0.061549643351417,0.0534617575545948,0.211198749861904,NA,"WIO","JJAS"
-2,46,2015,7,1,16,0.0625,0.299348134146486,0.0265083539539628,26.29865625,0.0556734295150588,0.0824453125,0.0044136487330653,-0.0594956605643034,0.0425662571195528,0.222479225445125,0.110866402635598,0.295966666961242,NA,"WIO","JJAS"
-2,46,2017,4,0,7,0,0.109637578056815,0.00521197973605324,29.68515625,0.201231385316774,0.1327203125,0.00283880031040948,-0.0720506163616975,0.0485111628675518,0.0892176250074229,0.0809560712581782,0.458058219060681,NA,"WIO","AM"
-2,46,2018,3,0,6,0,0.226516720567209,0.0270243757854563,28.4191875,0.184679978461241,0.1018359375,0.00551388916376794,-0.0633044116169455,0.0519294066474181,0.321532854066535,0.172337290199256,0.572266391107118,NA,"WIO","DJFM"
-2,46,2019,12,0,10,0,0.107360404408407,0.0113000942824621,28.9559375,0.149162303740398,0.19520625,0.00619287545080687,-0.0571698187335364,0.0429893772226928,0.264367150993724,0.168800041677453,0.324198995895457,NA,"WIO","DJFM"
-2,46,2019,9,0,7,0,0.291214564239554,0.0273270195264694,26.311515625,0.0984602074464441,0.0575890625,0.00570725289566525,-0.0492178613836318,0.0524046843178694,0.166408647959927,0.101360300342318,0.405289169466468,NA,"WIO","JJAS"
-2,48,2014,6,1,10,0.1,0.221991876217847,0.0268508242127097,27.02325,0.292188404102667,-0.0231765625,0.0100185501309416,-0.0333213523385674,0.0392863806951039,0.288416792716642,0.154227117386803,0.211315534325937,NA,"WIO","JJAS"
-2,48,2014,7,0,6,0,0.298895806986062,0.0338609347267081,25.689296875,0.267943116427485,-0.0484296875,0.00798328968449147,-0.0428139500291838,0.0449023838224956,0.390405555449172,0.194403325856776,0.203739983899649,NA,"WIO","JJAS"
-2,48,2014,9,0,7,0,0.211166188062634,0.0171768176910781,26.496984375,0.0875253237164348,0.1296109375,0.00504588838395513,-0.0574531849897405,0.0527538835733206,0.499690403908383,0.197112248074427,0.423599722872367,NA,"WIO","JJAS"
-2,48,2015,10,2,6,0.333333333333333,0.146960448189121,0.00481817981292165,28.3363125,0.065362936684818,0.10556875,0.00264075957086424,-0.0734159243428419,0.0471257835959377,0.070026305410816,0.0614870304084995,0.399127334863695,NA,"WIO","ON"
-2,48,2015,11,0,6,0,0.107615907721791,0.00927503495702544,29.008921875,0.252763852692932,0.07231875,0.00560464305817273,-0.0541456019582103,0.0429039819050458,0.288622468135854,0.173358997036874,0.363865378023884,NA,"WIO","ON"
-2,48,2015,5,2,21,0.0952380952380952,0.119423802764181,0.0168914600332621,29.473734375,0.36560509713839,0.1306796875,0.00624004425318812,-0.0467038379937651,0.0422934440221648,0.143114270817289,0.0780353553632244,0.331887526329153,NA,"WIO","AM"
-2,48,2015,6,1,31,0.032258064516129,0.169640864012763,0.0105223335039487,27.811296875,0.21607183400526,0.086096875,0.00543466150141116,-0.021990353816996,0.0414920120423577,0.169554940511277,0.119625461634239,0.227768181520514,NA,"WIO","JJAS"
-2,48,2015,7,1,17,0.0588235294117647,0.264798776867489,0.0198411645660683,26.47075,0.100507916453587,0.089853125,0.0036692185384002,-0.0607235551760802,0.0414145989039408,0.287405806152636,0.190148804125153,0.29724703739918,NA,"WIO","JJAS"
-2,48,2015,8,0,6,0,0.216197789866581,0.0100466400844329,26.886703125,0.118245732791559,0.133665625,0.0022072908590641,-0.0613876281187419,0.0380362624353995,0.214325866936271,0.155182690941233,0.247440898280648,NA,"WIO","JJAS"
-2,48,2016,10,0,13,0,0.229036335898046,0.0122930447152607,27.5750625,0.15476073442781,0.0730953125,0.00434297205263861,-0.0583947676494237,0.046710627366087,0.0660147627385138,0.0438562352695197,0.47108833179442,NA,"WIO","ON"
-2,48,2016,9,0,7,0,0.233745258896508,0.0202025494567084,26.200609375,0.10661257812977,0.1149328125,0.00733337780695389,-0.0356022661713511,0.0547566547561728,0.3939696693775,0.171378981091492,0.338407877398896,NA,"WIO","JJAS"
-2,48,2017,4,0,10,0,0.0980769318315045,0.00516684214101033,30.10934375,0.124777544117013,0.124109375,0.00764113177750979,-0.0574477021540205,0.0429138634313535,0.201311712736755,0.130456952467004,0.424299753613391,NA,"WIO","AM"
-2,48,2017,6,0,9,0,0.197385553218838,0.0156681313168866,27.702921875,0.133341107474253,0.0600828125,0.00562950150567357,-0.0340698749186844,0.0485886183287629,0.117688709323279,0.0735928883577328,0.371403611814431,NA,"WIO","JJAS"
-2,48,2018,5,0,7,0,0.182743057117073,0.0166161350844017,28.76540625,0.216123033651212,0.0626421875,0.0114499990252651,-0.0479498603392272,0.0404652947494488,0.243631756572645,0.0713454929686215,0.397901007176233,NA,"WIO","AM"
-2,48,2019,8,1,11,0.0909090909090909,0.31904326854015,0.0615469226083577,25.660203125,0.115953354015913,0.018509375,0.00990080514202342,-0.0343087034663606,0.0483418826587872,0.386643928149555,0.204502154325799,0.284424290182419,NA,"WIO","JJAS"
-2,48,2019,9,0,10,0,0.271750834789903,0.02454090142994,26.38034375,0.0518493601772835,0.0802921875,0.0143285186231006,-0.0360938293780635,0.053130151091063,0.23899047402941,0.145110325444299,0.357710003291033,NA,"WIO","JJAS"
-2,50,2014,6,1,8,0.125,0.242616293473273,0.0139312464613248,27.26915625,0.212149260031107,0.0183046875,0.0129730297728825,-0.0362456562003245,0.0211646743084028,0.15722117420143,0.0883264285256691,0.172460995012187,NA,"WIO","JJAS"
-2,50,2014,7,0,12,0,0.266926384841402,0.0324012226099396,25.77346875,0.149363407765641,-0.010928125,0.0160933434799944,-0.0279991129438243,0.0218927994788053,0.34431542105765,0.167756958202679,0.225851618791229,NA,"WIO","JJAS"
-2,50,2014,9,0,19,0,0.189018203818705,0.0185150558353702,26.877796875,0.248965872569646,0.1229765625,0.00587787733491315,-0.0479770643370847,0.0380050966271317,0.285739479276578,0.167363343870052,0.427866922869106,NA,"WIO","JJAS"
-2,50,2015,10,0,8,0,0.146452147856406,0.00721199531754101,28.3916875,0.10369780193902,0.095921875,0.00597769581211877,-0.0663483513973653,0.0404648739681431,0.113195610676508,0.0788943676252886,0.411780583984335,NA,"WIO","ON"
-2,50,2015,2,0,8,0,0.256117714847076,0.0822845779933289,26.717703125,0.378180173726232,0.039290625,0.00913874915462237,-0.0448052700842864,0.0242688774070016,0.200641761872611,0.0229960442181013,0.462881782265391,NA,"WIO","DJFM"
-2,50,2015,5,1,21,0.0476190476190476,0.0919346360929517,0.00859219647788699,30.035046875,0.242856704087489,0.1253546875,0.00959075165777485,-0.0523594893498046,0.0341708671132622,0.280151009914205,0.09637652230237,0.440128862938767,NA,"WIO","AM"
-2,50,2015,6,0,47,0,0.172198911915378,0.0102130324279022,28.00346875,0.169633869853833,0.087740625,0.00521407493050804,-0.0356723483432829,0.0411562208747365,0.337098892294021,0.105947842521702,0.294514647932913,NA,"WIO","JJAS"
-2,50,2015,7,0,12,0,0.235573589872931,0.0220726702953199,26.65671875,0.121818557341229,0.0841015625,0.00447119501044503,-0.0701724472485723,0.0548692171802696,0.288115195104068,0.200145407396059,0.215228058186637,NA,"WIO","JJAS"
-2,50,2015,8,0,9,0,0.231636216171965,0.016689089308071,27.2578125,0.115725849412403,0.1368171875,0.00285943465871496,-0.0565070385286164,0.0330679597404783,0.246291195521609,0.140193087286634,0.244166663491942,NA,"WIO","JJAS"
-2,50,2015,9,0,6,0,0.162989497514597,0.0112267904660105,27.9745,0.132508160874766,0.158296875,0.00946136620139108,-0.0669843619807065,0.0502032669650133,0.0963752113864935,0.0481506221973278,0.230840548197308,NA,"WIO","JJAS"
-2,50,2016,10,0,9,0,0.205813868508105,0.0150454409018156,27.495265625,0.121025281654715,0.0697828125,0.00328288271925951,-0.0603404490451178,0.0425412180274208,0.115728455925992,0.0542886417561865,0.489411460141414,NA,"WIO","ON"
-2,50,2016,11,0,6,0,0.131473857304728,0.0108436872082849,28.95234375,0.295217123151059,0.022584375,0.00599632741436935,-0.0497110172873239,0.0296672796534238,0.251758447466371,0.0837801151045441,0.436308209637732,NA,"WIO","ON"
-2,50,2016,9,2,12,0.166666666666667,0.22273072992943,0.0145699155509654,26.5686875,0.168815375343542,0.0959734375,0.0061956523975246,-0.0513517625337591,0.0414240893402404,0.174716202029324,0.120156308245228,0.386704578014798,NA,"WIO","JJAS"
-2,50,2017,4,0,10,0,0.0958508499154252,0.0051357823489835,30.26015625,0.0819899759165332,0.097978125,0.00682656967820798,-0.0589429520742098,0.0358272161319778,0.132728943533459,0.0908766618462035,0.47101695577407,NA,"WIO","AM"
-2,50,2017,5,0,7,0,0.0858686869097356,0.00416361061291547,29.901953125,0.235002629481236,0.0925359375,0.00829793179792506,-0.0566478482513899,0.0325079092253871,0.127312727724086,0.0602405283347276,0.346277864437924,NA,"WIO","AM"
-2,50,2017,6,1,12,0.0833333333333333,0.1750192599785,0.0157342755630667,27.960796875,0.178218269927949,0.0627390625,0.00856731732173321,-0.0301134397138407,0.0363128088835889,0.0522841471969512,0.0380426971739216,0.341237961697496,NA,"WIO","JJAS"
-2,50,2019,6,0,8,0,0.234291534961408,0.0145618358394077,27.4638125,0.208985901780137,0.05916875,0.0070007454251627,-0.0400232218043258,0.0256335225832009,0.249620768746109,0.137934605846883,0.303707718301168,NA,"WIO","JJAS"
-2,50,2019,7,0,8,0,0.263438875825765,0.0209846191228169,25.936875,0.116623597492375,0.017134375,0.0113072278997895,-0.04135834199231,0.0254706724544672,0.327649120943282,0.160517982322808,0.243721146739462,NA,"WIO","JJAS"
-2,50,2019,8,1,22,0.0454545454545455,0.225598203464566,0.0297415766534256,26.089453125,0.299294086391311,0.061346875,0.0185470997925359,-0.0138073936058869,0.0168048968225729,0.382076236761462,0.177152385095689,0.279276057244546,NA,"WIO","JJAS"
-2,50,2021,9,0,6,0,0.332581613820771,0.0239275078339493,26.82610937953,0.0972240316674527,0.122570312931202,0.00776607773087725,-0.0706015569011867,0.0331215822218565,0.157027816089258,0.0943386265431496,0.200230910264266,NA,"WIO","JJAS"
-2,52,2014,7,3,29,0.103448275862069,0.22630765034248,0.0129160848570689,26.138125,0.152921444715803,0.024953125,0.0110127050545744,-0.0255864125848297,0.015502429967705,0.316410749743248,0.195204337245375,0.279778984338162,NA,"WIO","JJAS"
